1888, 0
1889, 16777215
1890, 0
1891, 16777215
1892, 16777215
1893, 0
1894, 0
1895, 16777215
1896, 0
1897, 0
1898, 16777215
1899, 0
1900, 16777215
1901, 16777215
1902, 0
1903, 0
1904, 16777215
1905, 0
1906, 0
1907, 16777215
1908, 0
1909, 16777215
1910, 16777215
1911, 0
1912, 0
1913, 16777215
1914, 0
1915, 0
1916, 16777215
1917, 0
1918, 16777215
1919, 16777215
1920, 0
1921, 0
1922, 16777215
1923, 0
1924, 0
1925, 16777215
1926, 0
1927, 16777215
1928, 16777215
1929, 0
1930, 0
1931, 16777215
1932, 0
1933, 0
1934, 16777215
1935, 0
1936, 16777215
1937, 16777215
1938, 0
1939, 0
1940, 16777215
1941, 0
1942, 0
1943, 16777215
1944, 0
1945, 16777215
1946, 16777215
1947, 0
1948, 0
1949, 16777215
1950, 0
1951, 0
1952, 16777215
1953, 0
1954, 16777215
1955, 16777215
1956, 0
1957, 0
1958, 1966
1959, 1975
1960, 2173
1961, 2182
1962, 4513
1963, 4522
1964, 4657
1965, 4666
1966, 0
1967, 16777215
1968, 0
1969, 0
1970, 16777215
1971, 0
1972, 16777215
1973, 16777215
1974, 0
1975, 0
1976, 16777215
1977, 0
1978, 0
1979, 16777215
1980, 0
1981, 16777215
1982, 16777215
1983, 0
1984, 0
1985, 1993
1986, 2002
1987, 2191
1988, 2200
1989, 4531
1990, 4540
1991, 4675
1992, 4684
1993, 0
1994, 16777215
1995, 0
1996, 0
1997, 16777215
1998, 0
1999, 16777215
2000, 16777215
2001, 0
2002, 0
2003, 16777215
2004, 0
2005, 0
2006, 16777215
2007, 0
2008, 16777215
2009, 16777215
2010, 0
2011, 0
2012, 2020
2013, 2029
2014, 2209
2015, 2218
2016, 4549
2017, 4558
2018, 4693
2019, 4702
2020, 0
2021, 16777215
2022, 0
2023, 0
2024, 16777215
2025, 0
2026, 16777215
2027, 16777215
2028, 0
2029, 0
2030, 16777215
2031, 0
2032, 0
2033, 16777215
2034, 0
2035, 16777215
2036, 16777215
2037, 0
2038, 0
2039, 2047
2040, 2056
2041, 2227
2042, 2236
2043, 4567
2044, 4576
2045, 4711
2046, 4720
2047, 0
2048, 16777215
2049, 0
2050, 0
2051, 16777215
2052, 0
2053, 16777215
2054, 16777215
2055, 0
2056, 0
2057, 16777215
2058, 0
2059, 0
2060, 16777215
2061, 0
2062, 16777215
2063, 16777215
2064, 0
2065, 0
2066, 2074
2067, 2083
2068, 2245
2069, 2254
2070, 4585
2071, 4594
2072, 4729
2073, 4738
2074, 0
2075, 16777215
2076, 0
2077, 0
2078, 16777215
2079, 0
2080, 16777215
2081, 16777215
2082, 0
2083, 0
2084, 16777215
2085, 0
2086, 0
2087, 16777215
2088, 0
2089, 16777215
2090, 16777215
2091, 0
2092, 0
2093, 2101
2094, 2110
2095, 2263
2096, 2272
2097, 4603
2098, 4612
2099, 4747
2100, 4756
2101, 0
2102, 16777215
2103, 0
2104, 0
2105, 16777215
2106, 0
2107, 16777215
2108, 16777215
2109, 0
2110, 0
2111, 16777215
2112, 0
2113, 0
2114, 16777215
2115, 0
2116, 16777215
2117, 16777215
2118, 0
2119, 0
2120, 2128
2121, 2137
2122, 2281
2123, 2290
2124, 4621
2125, 4630
2126, 4765
2127, 4774
2128, 0
2129, 16777215
2130, 0
2131, 0
2132, 16777215
2133, 0
2134, 16777215
2135, 16777215
2136, 0
2137, 0
2138, 16777215
2139, 0
2140, 0
2141, 16777215
2142, 0
2143, 16777215
2144, 16777215
2145, 0
2146, 0
2147, 2155
2148, 2164
2149, 2299
2150, 2308
2151, 4639
2152, 4648
2153, 4783
2154, 4792
2155, 0
2156, 16777215
2157, 0
2158, 0
2159, 16777215
2160, 0
2161, 16777215
2162, 16777215
2163, 0
2164, 0
2165, 16777215
2166, 0
2167, 0
2168, 16777215
2169, 0
2170, 16777215
2171, 16777215
2172, 0
2173, 0
2174, 16777215
2175, 0
2176, 0
2177, 16777215
2178, 0
2179, 16777215
2180, 16777215
2181, 0
2182, 0
2183, 16777215
2184, 0
2185, 0
2186, 16777215
2187, 0
2188, 16777215
2189, 16777215
2190, 0
2191, 0
